Claim Number,Date Received,Incident D,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2.01506E+12,42156,42136,OKC,Will Rogers World,UAL  ,Property Damage,Checkpoint,Personal Electronics,670.91,Settle
2.01507E+12,42200,42170,OKC,Will Rogers World,USAir  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches; Jewelry & Watches,0,Deny
2.01508E+12,42222,42166,OKC,Will Rogers World,UAL  ,Property Damage,Checkpoint,Medical/Science,0,Deny
2.01509E+12,42256,42182,OKC,Will Rogers World,UAL  ,Property Damage,Checkpoint,Computer & Accessories,119.35,Approve in Full
2.0151E+12,42286,42273,OKC,Will Rogers World,Delta Air Lines  ,Property Damage,Checked Baggage,Travel Accessories,0,Deny
2.01511E+12,42299,42291,OKC,Will Rogers World,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,113,Approve in Full
2.01512E+12,42305,42293,OKC,Will Rogers World,UAL  ,Property Damage,Checked Baggage,Household Items,-,-
2.01512E+12,42334,42322,OKC,Will Rogers World,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,0,Deny
2.01512E+12,42339,42328,OKC,Will Rogers World,UAL  ,Property Damage,Checkpoint,Personal Accessories,-,-
2.01512E+12,42348,42296,OKC,Will Rogers World,Virgin America,Passenger Property Loss,-,Clothing; Cosmetics & Grooming; Jewelry & Watches,-,-
2.01512E+12,42352,42184,OKC,Will Rogers World,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cameras,21.27,Approve in Full
2.01501E+12,42006,42000,OMA,Eppley Airfield,USAir  ,Passenger Property Loss,Checked Baggage,-,-,-
2.01501E+12,42016,41986,OMA,Eppley Airfield,Frontier Airlines,Property Damage,Checked Baggage,Other,65.29,Settle
2.01502E+12,42040,42001,OMA,Eppley Airfield,-,Property Damage,Checkpoint,Clothing,0,Deny
2.01502E+12,42055,42047,OMA,Eppley Airfield,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,50,Settle
2.01502E+12,42062,41581,OMA,Eppley Airfield,Southwest Airlines  ,Property Damage,Checked Baggage,Jewelry & Watches,140,Approve in Full
2.01503E+12,42065,42048,OMA,Eppley Airfield,Southwest Airlines  ,Property Damage,Checkpoint,Computer & Accessories,-,-
2.01503E+12,42074,42047,OMA,Eppley Airfield,Southwest Airlines  ,Property Damage,Checkpoint,Travel Accessories; Travel Accessories,500,Settle
2.01503E+12,42075,42010,OMA,Eppley Airfield,American Airlines  ,Property Damage,Checked Baggage,Home Decor,76.96,Approve in Full
2.01503E+12,42088,42069,OMA,Eppley Airfield,American Airlines  ,Property Damage,Checked Baggage,-,0,Deny
2.01504E+12,42110,42085,OMA,Eppley Airfield,Delta Air Lines  ,Property Damage,Checkpoint,Personal Electronics,0,Deny
2.01504E+12,42111,41992,OMA,Eppley Airfield,USAir  ,Passenger Property Loss,Checked Baggage,Other,0,Deny
2.01505E+12,42137,41442,OMA,Eppley Airfield,American Airlines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Hunting & Fishing Items,0,Deny
2.01508E+12,42219,42208,OMA,Eppley Airfield,USAir  ,Property Damage,Checked Baggage,Computer & Accessories,54.99,Approve in Full
2.01508E+12,42237,42219,OMA,Eppley Airfield,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming; Other,0,Deny
2.0151E+12,42261,42233,OMA,Eppley Airfield,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cameras; Travel Accessories,-,-
2.01511E+12,42290,42271,OMA,Eppley Airfield,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Personal Accessories,149.97,Settle
2.01512E+12,42305,42296,OMA,Eppley Airfield,-,Passenger Property Loss,Checked Baggage,Clothing,16.5,Approve in Full
2.01512E+12,42324,42307,OMA,Eppley Airfield,Delta Air Lines  ,Property Damage,Checked Baggage,Computer & Accessories,-,-
2.01512E+12,42333,42289,OMA,Eppley Airfield,Southwest Airlines  ,Property Damage,Checkpoint,Baggage/Cases/Purses,19.36,Settle
2.01601E+12,42368,42364,OMA,Eppley Airfield,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Clothing,-,-
2.01503E+12,42094,42087,OME,Nome,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,9.45,Approve in Full
2.01508E+12,42229,42083,OME,Nome,Alaska Airlines  ,Property Damage,Checkpoint,Cameras; Cameras,2362.25,Settle
2.01501E+12,42011,41975,ONT,Ontario International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Other,0,Deny
2.01501E+12,42012,41950,ONT,Ontario International,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,0,Deny
2.01501E+12,42018,41908,ONT,Ontario International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,-,-,-
2.01502E+12,42045,42030,ONT,Ontario International,Alaska Airlines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,0,Deny
2.01503E+12,42068,42054,ONT,Ontario International,-,Passenger Property Loss,Checked Baggage,Audio/Video,0,Deny
2.01407E+12,42072,41801,ONT,Ontario International,UAL  ,Personal Injury,Checked Baggage,Baggage/Cases/Purses; Clothing,0,Deny
2.01504E+12,42116,42100,ONT,Ontario International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,-,0,Deny
2.01505E+12,42117,42086,ONT,Ontario International,American Airlines  ,Passenger Property Loss,Checked Baggage,Other,0,Deny
2.01505E+12,42135,42115,ONT,Ontario International,USAir  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,0,Deny
2.01506E+12,42166,42138,ONT,Ontario International,Southwest Airlines  ,Property Damage,Checkpoint,Computer & Accessories,299.99,Approve in Full
2.01506E+12,42167,42143,ONT,Ontario International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,0,Deny
2.01506E+12,42171,42144,ONT,Ontario International,UAL  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Clothing,0,Deny
2.01508E+12,42226,42214,ONT,Ontario International,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,300,Approve in Full
2.01508E+12,42235,42223,ONT,Ontario International,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,0,Deny
2.01509E+12,42256,42255,ONT,Ontario International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,8.55,Approve in Full
2.01511E+12,42298,42288,ONT,Ontario International,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,0,Deny
2.01511E+12,42300,42214,ONT,Ontario International,American Airlines  ,Property Damage,Checkpoint,Travel Accessories,29.88,Approve in Full
2.0151E+12,42306,42249,ONT,Ontario International,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,0,Deny
2.01512E+12,42324,42280,ONT,Ontario International,Southwest Airlines  ,Property Damage,Checked Baggage,Food & Drink,47.98,Approve in Full
2.01512E+12,42327,42272,ONT,Ontario International,USAir  ,Property Damage,Checkpoint,Personal Accessories,-,-
2.01512E+12,42331,42324,ONT,Ontario International,Alaska Airlines  ,Passenger Property Loss,Checkpoint,Currency,-,-
2.01512E+12,42353,42347,ONT,Ontario International,UAL  ,Property Damage,Checkpoint,Personal Electronics,80,Settle
2.01512E+12,42359,42331,ONT,Ontario International,UAL  ,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies,50,Settle
2.01501E+12,42009,41999,ORD,Chicago O'Hare International Airport,UAL  ,Passenger Property Loss,Checked Baggage,-,0,Deny
2.01501E+12,42013,41922,ORD,Chicago O'Hare International Airport,UAL  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Other,101.74,Approve in Full
2.01501E+12,42013,41998,ORD,Chicago O'Hare International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Cameras,-,-
2.01501E+12,42013,41975,ORD,Chicago O'Hare International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Medical/Science,186,Approve in Full
2.01501E+12,42016,42009,ORD,Chicago O'Hare International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,0,Deny
2.01501E+12,42016,41999,ORD,Chicago O'Hare International Airport,USAir  ,Property Damage,Checked Baggage,Audio/Video,0,Deny
2.01501E+12,42016,41887,ORD,Chicago O'Hare International Airport,USAir  ,Property Damage,Checkpoint,Computer & Accessories,649.85,Settle
2.01501E+12,42017,41990,ORD,Chicago O'Hare International Airport,UAL  ,Property Damage,Checkpoint,Jewelry & Watches,-,-
2.01501E+12,42017,41981,ORD,Chicago O'Hare International Airport,UAL  ,Property Damage,Checkpoint,Baggage/Cases/Purses,0,Deny
2.01501E+12,42018,41910,ORD,Chicago O'Hare International Airport,UAL  ,Property Damage,Checked Baggage,Travel Accessories,0,Deny
2.01501E+12,42020,42011,ORD,Chicago O'Hare International Airport,UAL  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,0,Deny
2.01501E+12,42020,42003,ORD,Chicago O'Hare International Airport,UAL  ,Passenger Property Loss,Checkpoint,Clothing,0,Deny
2.01501E+12,42024,42002,ORD,Chicago O'Hare International Airport,Delta Air Lines  ,Property Damage,Checkpoint,Sporting Equipment & Supplies,68,Approve in Full
2.01501E+12,42024,42008,ORD,Chicago O'Hare International Airport,British Airways  ,Property Damage,Checked Baggage,Home Decor,172.8,Settle
2.01501E+12,42026,42002,ORD,Chicago O'Hare International Airport,LOT Polish Airlines  ,Property Damage,Checkpoint,Other,218.27,Settle
2.01501E+12,42027,42009,ORD,Chicago O'Hare International Airport,-,Employee Loss (MPCECA),Motor Vehicle,Automobile Parts & Accessories,0,Deny
2.01501E+12,42027,42024,ORD,Chicago O'Hare International Airport,-,Employee Loss (MPCECA),Motor Vehicle,Other,-,-
2.01501E+12,42027,41991,ORD,Chicago O'Hare International Airport,UAL  ,Property Damage,Checked Baggage,-,0,Deny
2.01501E+12,42030,42006,ORD,Chicago O'Hare International Airport,Virgin America,Property Damage,Checkpoint,Personal Electronics,378,Settle
2.01501E+12,42030,41993,ORD,Chicago O'Hare International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Personal Accessories,0,Deny
2.01501E+12,42032,42010,ORD,Chicago O'Hare International Airport,Spirit Airlines,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Clothing; Clothing; Jewelry & Watches; Personal Accessories,0,Deny
2.01501E+12,42034,41907,ORD,Chicago O'Hare International Airport,American Airlines  ,Property Damage,Checkpoint,Computer & Accessories,321,Settle
2.01502E+12,42038,42018,ORD,Chicago O'Hare International Airport,Spirit Airlines,Property Damage,Checkpoint,-,826.73,Approve in Full
2.01502E+12,42038,42029,ORD,Chicago O'Hare International Airport,UAL  ,Passenger Property Loss,Checkpoint,Food & Drink,0,Deny
2.01503E+12,42038,41965,ORD,Chicago O'Hare International Airport,Cathay Pacific - CX,Property Damage,Checkpoint,Computer & Accessories,470.29,Approve in Full
2.01502E+12,42039,42037,ORD,Chicago O'Hare International Airport,UAL  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Tools & Home Improvement Supplies,-,-
2.01502E+12,42039,42011,ORD,Chicago O'Hare International Airport,American Airlines  ,Property Damage,Checkpoint,-,99.99,Approve in Full
2.01502E+12,42041,42014,ORD,Chicago O'Hare International Airport,USAir  ,Property Damage,Checkpoint,Computer & Accessories,517.35,Approve in Full
2.01502E+12,42045,42028,ORD,Chicago O'Hare International Airport,Spirit Airlines,Passenger Property Loss,Checkpoint,-,0,Deny
2.01502E+12,42046,42032,ORD,Chicago O'Hare International Airport,Air Canada,Passenger Property Loss,Checked Baggage,Clothing,500,Settle
2.01502E+12,42047,42001,ORD,Chicago O'Hare International Airport,American Airlines  ,Property Damage,Checkpoint,Clothing,1799,Approve in Full
2.01502E+12,42048,41921,ORD,Chicago O'Hare International Airport,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,0,Deny
2.01502E+12,42053,42031,ORD,Chicago O'Hare International Airport,UAL  ,Property Damage,Checkpoint,Other,175,Approve in Full
2.01502E+12,42055,42036,ORD,Chicago O'Hare International Airport,British Airways  ,Passenger Property Loss,Checkpoint,Personal Electronics,0,Deny
2.01502E+12,42058,42050,ORD,Chicago O'Hare International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Other,-,-
2.01502E+12,42059,42011,ORD,Chicago O'Hare International Airport,UAL  ,Property Damage,Checked Baggage,Other,0,Deny
2.01502E+12,42059,42011,ORD,Chicago O'Hare International Airport,UAL  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,-
2.01502E+12,42062,42020,ORD,Chicago O'Hare International Airport,Spirit Airlines,Property Damage,Checkpoint,Jewelry & Watches,243,Settle
2.01503E+12,42065,42062,ORD,Chicago O'Hare International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Automobile Parts & Accessories,217.9,Approve in Full
2.01503E+12,42067,42059,ORD,Chicago O'Hare International Airport,Spirit Airlines,Property Damage,Checkpoint,Personal Electronics,0,Deny
2.01503E+12,42068,42065,ORD,Chicago O'Hare International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,0,Deny
2.01503E+12,42068,42063,ORD,Chicago O'Hare International Airport,Spirit Airlines,Property Damage,Checkpoint,Personal Electronics,944.5,Settle
2.01503E+12,42073,42002,ORD,Chicago O'Hare International Airport,Delta Air Lines  ,Property Damage,Checkpoint,Sporting Equipment & Supplies,-,-
2.01503E+12,42073,42048,ORD,Chicago O'Hare International Airport,-,Passenger Property Loss,Checked Baggage,Computer & Accessories,0,Deny
2.01503E+12,42075,42053,ORD,Chicago O'Hare International Airport,American Airlines  ,Property Damage,Checkpoint,Baggage/Cases/Purses,0,Deny
2.01503E+12,42082,42065,ORD,Chicago O'Hare International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Other,94.03,Settle
2.01503E+12,42083,42071,ORD,Chicago O'Hare International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Food & Drink; Medical/Science; Office Equipment & Supplies; Other; Personal Electronics,0,Deny
2.01503E+12,42083,41855,ORD,Chicago O'Hare International Airport,American Airlines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,64.8,Settle
2.01503E+12,42086,42082,ORD,Chicago O'Hare International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,0,Deny
2.01503E+12,42086,42067,ORD,Chicago O'Hare International Airport,-,Passenger Property Loss,Checkpoint,Other,19,Settle
2.01503E+12,42087,42083,ORD,Chicago O'Hare International Airport,UAL  ,Property Damage,Checkpoint,Personal Electronics,0,Deny
2.01503E+12,42089,41990,ORD,Chicago O'Hare International Airport,Air Canada,Passenger Property Loss,Checked Baggage,-,0,Deny
2.01503E+12,42095,42088,ORD,Chicago O'Hare International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,0,Deny
2.01504E+12,42095,42086,ORD,Chicago O'Hare International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Travel Accessories,0,Deny
2.01504E+12,42096,42084,ORD,Chicago O'Hare International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,0,Deny
2.01504E+12,42101,42100,ORD,Chicago O'Hare International Airport,UAL  ,Property Damage,Checked Baggage,Computer & Accessories,45,Settle
2.01504E+12,42108,42107,ORD,Chicago O'Hare International Airport,USAir  ,Passenger Property Loss,Checked Baggage,Travel Accessories,0,Deny
2.01504E+12,42111,42084,ORD,Chicago O'Hare International Airport,UAL  ,Passenger Property Loss,Checkpoint,Personal Electronics,0,Deny
2.01504E+12,42115,42107,ORD,Chicago O'Hare International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Household Items,0,Deny
2.01504E+12,42115,42097,ORD,Chicago O'Hare International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Sporting Equipment & Supplies,0,Deny
2.01505E+12,42122,42097,ORD,Chicago O'Hare International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies,0,Deny
2.01505E+12,42123,42120,ORD,Chicago O'Hare International Airport,Air Canada,Passenger Property Loss,Checked Baggage,Hunting & Fishing Items,0,Deny
2.01505E+12,42123,42119,ORD,Chicago O'Hare International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,-,-,-
2.01505E+12,42124,42073,ORD,Chicago O'Hare International Airport,Spirit Airlines,Property Damage,Checked Baggage,Computer & Accessories,0,Deny
2.01505E+12,42125,42114,ORD,Chicago O'Hare International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Cosmetics & Grooming,0,Deny
2.01505E+12,42128,42112,ORD,Chicago O'Hare International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,-,0,Deny
2.01505E+12,42128,42113,ORD,Chicago O'Hare International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Crafting & Hobby,81.39,Approve in Full
2.01505E+12,42130,42111,ORD,Chicago O'Hare International Airport,-,Property Damage,Checkpoint,Baggage/Cases/Purses,120,Approve in Full
2.01505E+12,42132,42065,ORD,Chicago O'Hare International Airport,UAL  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,65.54,Approve in Full
2.01505E+12,42136,42121,ORD,Chicago O'Hare International Airport,UAL  ,Property Damage,Checked Baggage,Household Items,0,Deny
2.01505E+12,42136,42018,ORD,Chicago O'Hare International Airport,Spirit Airlines,Passenger Property Loss,Checkpoint,Personal Electronics; Personal Electronics,0,Deny
2.01505E+12,42142,41997,ORD,Chicago O'Hare International Airport,-,Property Damage,Checked Baggage,Baggage/Cases/Purses,184.99,Approve in Full
2.01505E+12,42142,42140,ORD,Chicago O'Hare International Airport,-,-,-,Other,69.99,Approve in Full
2.01505E+12,42144,42076,ORD,Chicago O'Hare International Airport,Spirit Airlines,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming; Personal Accessories; Personal Accessories,0,Deny
2.01505E+12,42144,42110,ORD,Chicago O'Hare International Airport,American Airlines  ,Property Damage,Checkpoint,Sporting Equipment & Supplies,100,Settle
2.01505E+12,42145,42132,ORD,Chicago O'Hare International Airport,UAL  ,Property Damage,Checkpoint,Personal Electronics,-,-
